Minutes,Seconds,Milliseconds,FL Outer,FL Inner,FR Outer,FR Inner,RL Outer,RL Inner,RR Outer,RR Inner,AcX,AcY,AcZ,GyX,GyY,GyZ,Satellites,Lat,Long,GPS Speed,Vehicle Speed,RPM
1,13,318,0,0,0,0,0,0,0,0,-0.31,0.005,0.862,-5.794,-2.076,2.458,0,0,0,0,33,2603
1,13,462,0,0,0,0,0,0,0,0,-0.27,0.061,0.918,-0.221,1.679,-0.542,0,0,0,0,33,2546
1,13,611,0,0,0,0,0,0,0,0,-0.26,0.092,0.836,-1.611,-5.023,3.031,0,0,0,0,33,2567
1,13,755,0,0,0,0,0,0,0,0,-0.26,0.06,0.786,-3.267,-6.847,1.71,0,0,0,0,32,2503
1,13,908,0,0,0,0,0,0,0,0,-0.22,0.149,0.814,-2.985,1.565,1.58,0,0,0,0,32,2504
1,14,54,0,0,0,0,0,0,0,0,-0.2,0.129,0.781,-5.496,-2.229,1.962,0,0,0,0,32,2482
1,14,200,0,0,0,0,0,0,0,0,-0.29,-0.026,1.068,3.557,2.099,1.786,0,0,0,0,32,2454
1,14,345,0,0,0,0,0,0,0,0,-0.25,0.099,0.83,-7.817,2.076,1.748,0,0,0,0,31,2429
1,14,497,0,0,0,0,0,0,0,0,-0.15,-0.017,0.921,0.107,-6.641,3.947,0,0,0,0,31,2408
1,14,643,0,0,0,0,0,0,0,0,-0.23,-0.107,0.825,-6.336,-3.557,6.679,0,0,0,0,30,2355
1,14,820,0,0,0,0,0,0,0,0,-0.26,-0.071,0.722,-5.603,0.229,9.038,0,0,0,0,29,2317
1,14,966,0,0,0,0,0,0,0,0,-0.17,-0.108,0.883,-8.153,-0.282,13.588,0,0,0,0,29,2238
1,15,117,0,0,0,0,0,0,0,0,-0.28,-0.203,0.839,-11.389,0.374,16.702,0,0,0,0,28,2188
1,15,261,0,0,0,0,0,0,0,0,-0.28,-0.236,0.948,-11.267,0.206,20.809,0,0,0,0,27,2121
1,15,408,0,0,0,0,0,0,0,0,-0.2,-0.291,0.857,-6.84,-2.282,23.489,0,0,0,0,26,2079
1,15,556,0,0,0,0,0,0,0,0,-0.3,-0.265,0.768,-4.748,2.641,23.573,0,0,0,0,26,2016
1,15,706,0,0,0,0,0,0,0,0,-0.27,-0.229,0.956,-2.176,2.069,25.954,0,0,0,0,25,1995
1,15,852,0,0,0,0,0,0,0,0,-0.33,-0.295,0.865,-1.794,-0.435,28.321,0,0,0,0,25,1956
1,15,999,0,0,0,0,0,0,0,0,-0.26,-0.29,0.771,-10.893,0.595,29.237,0,0,0,0,25,1910
1,16,143,0,0,0,0,0,0,0,0,-0.31,-0.232,0.921,-11.344,-1.611,30.336,0,0,0,0,24,1872
1,16,297,0,0,0,0,0,0,0,0,-0.34,-0.195,0.833,-13.137,1.672,29.794,0,0,0,0,24,1908
1,16,442,0,0,0,0,0,0,0,0,-0.42,-0.254,0.751,-10.573,1.809,28.756,0,0,0,0,24,1969
1,16,588,0,0,0,0,0,0,0,0,-0.56,-0.271,0.858,-6.74,1.595,30.069,0,0,0,0,25,1978
1,16,736,0,0,0,0,0,0,0,0,-0.55,-0.197,0.74,-11.511,1.435,35.214,0,0,0,0,26,2023
1,16,883,0,0,0,0,0,0,0,0,-0.51,-0.197,0.749,-13.153,-1.008,32.282,0,0,0,0,27,2057
1,17,36,0,0,0,0,0,0,0,0,-0.51,-0.284,0.97,-4.076,7.221,28.916,0,0,0,0,29,2271
1,17,181,0,0,0,0,0,0,0,0,-0.55,-0.219,0.65,-18.916,-0.221,33.55,0,0,0,0,31,2393
1,17,328,0,0,0,0,0,0,0,0,-0.39,-0.393,0.813,-22.099,4.908,27.298,0,0,0,0,31,2410
1,17,475,0,0,0,0,0,0,0,0,-0.49,-0.213,0.728,-3.015,-0.458,28.504,0,0,0,0,32,2464
1,17,625,0,0,0,0,0,0,0,0,-0.57,-0.229,0.863,-13.275,1.168,27.977,0,0,0,0,33,2533
1,17,772,0,0,0,0,0,0,0,0,-0.52,-0.159,0.848,1.473,5.962,20.924,0,0,0,0,33,2581
1,17,920,0,0,0,0,0,0,0,0,-0.57,0.031,0.987,-4.672,1.13,16.771,0,0,0,0,34,2648
1,18,64,0,0,0,0,0,0,0,0,-0.45,0.01,0.764,-10.679,-1.725,13.519,0,0,0,0,35,2701
1,18,217,0,0,0,0,0,0,0,0,-0.44,-0.056,0.657,-18.328,-2.977,9.038,0,0,0,0,35,2749
1,18,362,0,0,0,0,0,0,0,0,-0.39,0.094,0.728,0.679,-3.397,8.496,0,0,0,0,36,2794
1,18,509,0,0,0,0,0,0,0,0,-0.36,0.145,0.915,2.221,-0.908,5.183,0,0,0,0,36,2800
1,18,657,0,0,0,0,0,0,0,0,-0.33,0.091,0.712,4.084,-4.282,3.389,0,0,0,0,36,2821
1,18,808,0,0,0,0,0,0,0,0,-0.27,0.128,0.874,0.695,-5.802,1.84,0,0,0,0,36,2803
1,18,957,0,0,0,0,0,0,0,0,-0.24,0.113,0.835,4.771,-0.237,-0.137,0,0,0,0,36,2780
1,19,102,0,0,0,0,0,0,0,0,0.03,0.392,0.312,-52.779,-27.344,2.412,0,0,0,0,36,2739
1,19,249,0,0,0,0,0,0,0,0,-0.1,0.335,0.708,-3.786,-5.45,-1.435,0,0,0,0,35,2790
1,19,398,0,0,0,0,0,0,0,0,-0.07,0.37,0.454,7.695,-4.992,1.595,0,0,0,0,35,2716
1,19,543,0,0,0,0,0,0,0,0,-0.3,0.202,1.104,1.634,-6.702,-0.84,0,0,0,0,34,2709
1,19,689,0,0,0,0,0,0,0,0,-0.13,0.167,0.772,-12.511,-7.924,-0.702,0,0,0,0,34,2662
1,19,838,0,0,0,0,0,0,0,0,-0.3,0.158,1.092,9.443,4.855,1.122,0,0,0,0,34,2641
1,19,988,0,0,0,0,0,0,0,0,-0.26,0.128,1.032,1.305,1.893,1.031,0,0,0,0,33,2622
1,20,137,0,0,0,0,0,0,0,0,-0.33,0.181,0.84,5.748,-6.092,2.084,0,0,0,0,33,2583
1,20,282,0,0,0,0,0,0,0,0,-0.31,0.124,0.806,-7.305,-3.565,1.42,0,0,0,0,33,2535
1,20,429,0,0,0,0,0,0,0,0,-0.21,0.066,0.894,-4.206,-1.176,1.084,0,0,0,0,32,2508
1,20,577,0,0,0,0,0,0,0,0,-0.22,0.066,0.912,-0.092,3.137,1.153,0,0,0,0,32,2484
1,20,727,0,0,0,0,0,0,0,0,-0.32,-0.005,0.839,2.534,-6.809,2.87,0,0,0,0,31,2426
1,20,872,0,0,0,0,0,0,0,0,-0.12,0.112,0.985,-5.74,0.145,0.229,0,0,0,0,31,2385
1,21,17,0,0,0,0,0,0,0,0,-0.13,0.104,0.918,3.412,0.802,2.015,0,0,0,0,30,2342
1,21,162,0,0,0,0,0,0,0,0,-0.16,-0.004,0.981,5.351,-0.481,3.099,0,0,0,0,29,2292
1,21,311,0,0,0,0,0,0,0,0,-0.1,0.047,0.881,-0.366,-5.328,1.794,0,0,0,0,28,2193
1,21,487,0,0,0,0,0,0,0,0,-0.11,-0.035,0.962,2.305,-0.893,0.702,0,0,0,0,27,2119
1,21,633,0,0,0,0,0,0,0,0,-0.07,0.061,0.852,0.687,-5.893,1.626,0,0,0,0,26,1929
1,21,778,0,0,0,0,0,0,0,0,-0.23,0.024,0.918,1.489,-1.153,0.153,0,0,0,0,24,1741
1,21,930,0,0,0,0,0,0,0,0,-0.01,-0.059,1.058,0.916,2.214,-0.031,0,0,0,0,22,1568
1,22,79,0,0,0,0,0,0,0,0,0.01,-0.031,1.097,1.832,-0.84,0.679,0,0,0,0,21,1270
1,22,224,0,0,0,0,0,0,0,0,0.07,0.097,0.863,1.344,-2,0.405,0,0,0,0,19,1085
1,22,368,0,0,0,0,0,0,0,0,0.03,0.02,0.986,-2.87,-4.634,0.336,0,0,0,0,17,968
1,22,518,0,0,0,0,0,0,0,0,0.12,-0.05,0.997,-2.511,-1.511,-0.527,0,0,0,0,15,925
1,22,661,0,0,0,0,0,0,0,0,0.09,0.025,1.179,-0.939,1.344,0.618,0,0,0,0,14,909
1,22,804,0,0,0,0,0,0,0,0,0.01,-0.014,1.111,4.252,-0.038,0.901,0,0,0,0,11,913
1,22,947,0,0,0,0,0,0,0,0,-0.06,-0.005,1.06,-2.855,2.656,-0.061,0,0,0,0,10,906
1,23,88,0,0,0,0,0,0,0,0,-0.02,0.083,1.028,1.962,3.71,0.855,0,0,0,0,9,905
1,23,237,0,0,0,0,0,0,0,0,-0.11,-0.03,1.016,-0.947,-0.649,0.42,0,0,0,0,8,941
1,23,379,0,0,0,0,0,0,0,0,-0.13,0.143,0.901,0.748,-3.71,1.229,0,0,0,0,7,951
1,23,522,0,0,0,0,0,0,0,0,-0.18,0.1,0.937,7.099,-0.901,1.84,0,0,0,0,6,958
1,23,663,0,0,0,0,0,0,0,0,-0.23,0.024,0.936,7.481,2.595,0.611,0,0,0,0,5,953
1,23,811,0,0,0,0,0,0,0,0,-0.28,0.173,0.827,2.893,-1.962,0.527,0,0,0,0,5,945
1,23,957,0,0,0,0,0,0,0,0,-0.29,0.057,0.903,4.939,-1.756,0.893,0,0,0,0,5,951
1,24,102,0,0,0,0,0,0,0,0,-0.28,0.137,0.87,0.282,-3.038,0.634,0,0,0,0,5,952
1,24,244,0,0,0,0,0,0,0,0,-0.28,0.179,0.803,-2.344,-4.924,0.313,0,0,0,0,5,951
1,24,392,0,0,0,0,0,0,0,0,-0.28,0.182,0.785,-2.947,-4.992,0.374,0,0,0,0,5,944
1,24,538,0,0,0,0,0,0,0,0,-0.29,0.147,0.866,0.74,-3.145,0.527,0,0,0,0,4,959
1,24,680,0,0,0,0,0,0,0,0,-0.29,0.194,0.779,0.336,-4.603,0.412,0,0,0,0,4,992
1,24,825,0,0,0,0,0,0,0,0,-0.43,0.184,0.743,0.061,-1.962,1.099,0,0,0,0,5,979
1,24,971,0,0,0,0,0,0,0,0,-0.34,0.149,0.823,-2.756,-1.817,1.168,0,0,0,0,5,948
1,25,118,0,0,0,0,0,0,0,0,-0.41,0.086,0.771,-2.336,-0.901,2.313,0,0,0,0,6,922
1,25,260,0,0,0,0,0,0,0,0,-0.43,0.167,0.798,-4.802,-0.466,3.733,0,0,0,0,6,891
1,25,404,0,0,0,0,0,0,0,0,-0.43,0.042,0.879,-1.87,-3.573,5.809,0,0,0,0,7,869
1,25,548,0,0,0,0,0,0,0,0,-0.38,0.097,0.709,-0.611,-0.145,6.908,0,0,0,0,7,944
1,25,699,0,0,0,0,0,0,0,0,-0.48,0.057,0.754,-2.626,0.092,8.321,0,0,0,0,8,1063
1,25,844,0,0,0,0,0,0,0,0,-0.55,0.116,0.91,-1,2.328,9.542,0,0,0,0,9,1124
1,25,991,0,0,0,0,0,0,0,0,-0.49,0.066,0.909,-7.076,6.168,10.687,0,0,0,0,10,1253
1,26,136,0,0,0,0,0,0,0,0,-0.57,0.027,0.683,-17.527,-3.435,12.824,0,0,0,0,11,1425
1,26,287,0,0,0,0,0,0,0,0,-0.57,0.134,0.804,-2.145,2.282,14.282,0,0,0,0,13,1571
1,26,431,0,0,0,0,0,0,0,0,-0.6,0.065,0.723,-11.031,-3.527,17.183,0,0,0,0,14,1840
1,26,580,0,0,0,0,0,0,0,0,-0.58,0.041,0.79,0.099,0.031,19.603,0,0,0,0,18,2060
1,26,725,0,0,0,0,0,0,0,0,-0.61,-0.039,0.676,-17.916,0.786,23.115,0,0,0,0,18,2258
1,26,888,0,0,0,0,0,0,0,0,-0.61,0.043,0.638,-15.458,4.504,25.443,0,0,0,0,20,2560
1,27,34,0,0,0,0,0,0,0,0,-0.65,-0.049,0.636,-10.672,0.244,27.618,0,0,0,0,22,2801
1,27,182,0,0,0,0,0,0,0,0,-0.71,-0.059,0.767,-2.725,3.015,29.855,0,0,0,0,24,3049
1,27,327,0,0,0,0,0,0,0,0,-0.74,-0.218,0.76,-9.641,3.122,35.145,0,0,0,0,26,3401
1,27,480,0,0,0,0,0,0,0,0,-0.57,-0.1,0.602,-15.771,1.573,35.412,0,0,0,0,28,3571
1,27,626,0,0,0,0,0,0,0,0,-0.73,-0.217,0.751,-14.45,2.229,27.802,0,0,0,0,29,3701
1,27,772,0,0,0,0,0,0,0,0,-0.61,-0.117,0.81,5.389,-2.42,25.702,0,0,0,0,29,3724
1,27,922,0,0,0,0,0,0,0,0,-0.4,-0.09,0.645,-12.718,-3.679,16.573,0,0,0,0,29,3769
1,28,101,0,0,0,0,0,0,0,0,-0.52,-0.166,0.824,-8.229,0.298,17.237,0,0,0,0,30,3838
1,28,247,0,0,0,0,0,0,0,0,-0.61,-0.13,0.881,-6.611,1.405,19.763,0,0,0,0,30,3870
1,28,392,0,0,0,0,0,0,0,0,-0.4,-0.09,0.739,-11.832,-5.847,21.405,0,0,0,0,31,3949
1,28,542,0,0,0,0,0,0,0,0,-0.49,-0.122,0.865,-21.191,3.397,20.634,0,0,0,0,31,4022
1,28,686,0,0,0,0,0,0,0,0,-0.42,-0.216,0.898,-9.885,5.397,21.916,0,0,0,0,31,4057
1,28,838,0,0,0,0,0,0,0,0,-0.39,-0.173,0.829,-23.794,0.687,18.458,0,0,0,0,32,4086
1,28,984,0,0,0,0,0,0,0,0,-0.34,-0.149,0.837,-17.763,-2.275,19.626,0,0,0,0,32,4127
1,29,128,0,0,0,0,0,0,0,0,-0.38,-0.098,0.745,-11.137,0.023,18.557,0,0,0,0,32,4106
1,29,275,0,0,0,0,0,0,0,0,-0.37,-0.188,0.959,0.481,-0.878,19.481,0,0,0,0,32,4004
1,29,423,0,0,0,0,0,0,0,0,-0.27,-0.007,0.751,-3.435,-5.031,14.542,0,0,0,0,32,3827
1,29,568,0,0,0,0,0,0,0,0,-0.34,0.038,0.726,-14.702,-4.664,10.779,0,0,0,0,32,3562
1,29,714,0,0,0,0,0,0,0,0,-0.12,-0.053,0.725,-10.008,-1.893,9.122,0,0,0,0,32,3381
1,29,863,0,0,0,0,0,0,0,0,-0.2,0.005,0.744,-12.45,-4.092,7.977,0,0,0,0,32,3229
1,30,13,0,0,0,0,0,0,0,0,-0.41,0.126,0.925,7.695,-1.809,5.809,0,0,0,0,32,2877
1,30,160,0,0,0,0,0,0,0,0,-0.28,0.125,0.835,0.137,-6.695,6.206,0,0,0,0,33,2458
1,30,305,0,0,0,0,0,0,0,0,-0.36,-0.05,0.897,3.298,-7.267,5.321,0,0,0,0,32,2404
1,30,450,0,0,0,0,0,0,0,0,-0.43,0.108,0.805,6.947,-4.557,3.42,0,0,0,0,32,2626
1,30,600,0,0,0,0,0,0,0,0,-0.37,0.119,0.719,-3.947,-12.916,2.305,0,0,0,0,32,2435
1,30,747,0,0,0,0,0,0,0,0,-0.21,0.241,0.97,-1.702,13.679,0.221,0,0,0,0,32,2546
1,30,893,0,0,0,0,0,0,0,0,-0.29,0.17,0.891,-12.282,5.313,-1.443,0,0,0,0,33,2583
1,31,38,0,0,0,0,0,0,0,0,-0.39,0.01,0.775,-7.55,-3.71,-0.206,0,0,0,0,33,2578
1,31,188,0,0,0,0,0,0,0,0,-0.39,0.134,0.756,-7.313,-2.382,-0.565,0,0,0,0,33,2611
1,31,334,0,0,0,0,0,0,0,0,-0.33,0.241,0.873,-0.466,5.908,0.985,0,0,0,0,33,2578
1,31,484,0,0,0,0,0,0,0,0,-0.02,0.224,0.521,-11.168,-6.29,1.397,0,0,0,0,34,2652
1,31,629,0,0,0,0,0,0,0,0,-0.24,0.235,0.827,-10.863,0.802,-0.641,0,0,0,0,34,2634
1,31,783,0,0,0,0,0,0,0,0,-0.48,-0.022,1.284,-0.435,9.84,0.443,0,0,0,0,34,2662
1,31,928,0,0,0,0,0,0,0,0,-0.4,-0.007,0.893,-0.412,1.756,1.198,0,0,0,0,34,2661
1,32,73,0,0,0,0,0,0,0,0,-0.24,0.445,0.798,0.389,-1,0.87,0,0,0,0,34,2663
1,32,222,0,0,0,0,0,0,0,0,-0.19,0.106,0.769,-4.137,-2.397,1.779,0,0,0,0,34,2656
1,32,367,0,0,0,0,0,0,0,0,-0.42,0.059,0.934,3.069,-1.504,1.206,0,0,0,0,34,2669
1,32,517,0,0,0,0,0,0,0,0,-0.46,0.085,0.785,0.908,-4.45,-0.13,0,0,0,0,34,2658
1,32,662,0,0,0,0,0,0,0,0,-0.33,0.239,0.72,-6.557,-1.191,-1.527,0,0,0,0,34,2665
1,32,808,0,0,0,0,0,0,0,0,-0.28,0.23,0.91,2.168,7.176,-1.878,0,0,0,0,34,2663
1,32,953,0,0,0,0,0,0,0,0,-0.26,0.124,0.847,4.656,-7.321,-0.031,0,0,0,0,34,2641
1,33,102,0,0,0,0,0,0,0,0,-0.28,0.191,0.827,3.977,-4.061,0.542,0,0,0,0,34,2661
1,33,246,0,0,0,0,0,0,0,0,-0.25,0.169,0.964,-2.634,-8.565,0.053,0,0,0,0,34,2630
1,33,389,0,0,0,0,0,0,0,0,-0.33,0.123,0.674,1.252,-10.832,0.412,0,0,0,0,34,2646
1,33,534,0,0,0,0,0,0,0,0,-0.54,0.15,0.959,-3.893,-4.374,-1.053,0,0,0,0,34,2637
1,33,684,0,0,0,0,0,0,0,0,-0.19,0.276,0.615,1.015,-1.206,1.809,0,0,0,0,34,2657
1,33,830,0,0,0,0,0,0,0,0,-0.33,0.124,0.944,-0.038,2.863,-1.031,0,0,0,0,34,2669
1,33,974,0,0,0,0,0,0,0,0,-0.16,0.199,0.722,-6.504,-4.756,-0.252,0,0,0,0,34,2685
1,34,121,0,0,0,0,0,0,0,0,-0.26,0.059,0.712,5.122,-0.794,1.168,0,0,0,0,35,2700
1,34,274,0,0,0,0,0,0,0,0,-0.28,0.215,0.875,13.748,2.511,3.908,0,0,0,0,35,2705
1,34,422,0,0,0,0,0,0,0,0,-0.23,0.174,0.578,-8.298,-8.038,0.099,0,0,0,0,35,2713
1,34,567,0,0,0,0,0,0,0,0,-0.54,-0.083,0.775,45.405,8.015,3.374,0,0,0,0,35,2721
1,34,713,0,0,0,0,0,0,0,0,-0.48,-0.143,1.04,-10.763,-12.336,-0.511,0,0,0,0,35,2648
1,34,867,0,0,0,0,0,0,0,0,-0.31,0.178,0.702,-1.626,-12.985,2.405,0,0,0,0,34,2642
1,35,46,0,0,0,0,0,0,0,0,-0.4,0.014,0.793,-2.305,-2.427,1.397,0,0,0,0,34,2642
1,35,191,0,0,0,0,0,0,0,0,-0.2,0.224,0.851,-2.084,1.053,0.298,0,0,0,0,33,2598
1,35,336,0,0,0,0,0,0,0,0,-0.29,0.063,1.097,8.87,11.023,1.603,0,0,0,0,33,2584
1,35,481,0,0,0,0,0,0,0,0,-0.12,0.242,0.886,-0.252,-8.954,2.641,0,0,0,0,33,2530
1,35,634,0,0,0,0,0,0,0,0,-0.18,0.159,0.861,-6.748,-3.977,0.733,0,0,0,0,32,2518
1,35,778,0,0,0,0,0,0,0,0,-0.16,0.13,0.901,-7.382,8.168,1.038,0,0,0,0,32,2472
1,35,925,0,0,0,0,0,0,0,0,-0.24,0.213,0.816,-6.229,5.153,0.893,0,0,0,0,31,2440
1,36,70,0,0,0,0,0,0,0,0,-0.19,0.189,1.017,3.931,5.763,2.122,0,0,0,0,31,2410
1,36,221,0,0,0,0,0,0,0,0,-0.22,0.109,0.921,-3.29,-0.153,0.435,0,0,0,0,30,2317
1,36,366,0,0,0,0,0,0,0,0,-0.11,-0.055,0.907,2.053,-4.756,2.282,0,0,0,0,29,2024
1,36,510,0,0,0,0,0,0,0,0,-0.02,0.183,0.921,-5.519,-1.947,0.176,0,0,0,0,27,1838
1,36,657,0,0,0,0,0,0,0,0,0.13,0.023,1.041,-1.336,-0.229,0.229,0,0,0,0,25,1636
1,36,807,0,0,0,0,0,0,0,0,0.07,0.092,0.915,-3.076,-6.183,0.267,0,0,0,0,23,1374
1,36,954,0,0,0,0,0,0,0,0,-0.07,0.149,0.922,0.351,-4.832,1.412,0,0,0,0,21,1201
1,37,99,0,0,0,0,0,0,0,0,-0.04,0.117,0.918,-4.107,-1.679,0.55,0,0,0,0,20,1027
1,37,244,0,0,0,0,0,0,0,0,-0.09,0.228,0.964,2.008,-1.702,0.458,0,0,0,0,19,971
1,37,392,0,0,0,0,0,0,0,0,-0.13,0.208,0.867,-0.229,-4.427,0.832,0,0,0,0,18,957
1,37,537,0,0,0,0,0,0,0,0,-0.16,0.178,0.851,-2.16,-3.557,0.664,0,0,0,0,17,952
1,37,682,0,0,0,0,0,0,0,0,-0.17,0.158,0.892,2.435,-2.786,0.603,0,0,0,0,16,950
1,37,826,0,0,0,0,0,0,0,0,-0.07,0.111,0.928,-3.344,0.656,-0.397,0,0,0,0,16,954
1,37,972,0,0,0,0,0,0,0,0,-0.15,0.023,0.838,2.374,-6.679,1.237,0,0,0,0,15,952
1,38,122,0,0,0,0,0,0,0,0,-0.14,0.113,0.736,-0.405,-14.008,1.061,0,0,0,0,14,941
1,38,267,0,0,0,0,0,0,0,0,-0.21,0.086,0.803,0.405,-4.565,-0.145,0,0,0,0,13,930
1,38,411,0,0,0,0,0,0,0,0,-0.12,0.166,0.951,3.74,-3.58,0.565,0,0,0,0,12,913
1,38,556,0,0,0,0,0,0,0,0,-0.07,0.078,1.029,2.435,3.511,0.305,0,0,0,0,11,915
1,38,706,0,0,0,0,0,0,0,0,-0.14,0.198,0.894,-1.687,-2.679,0.382,0,0,0,0,10,926
1,38,850,0,0,0,0,0,0,0,0,-0.21,0.183,0.857,3.664,-0.26,-0.092,0,0,0,0,10,944
1,38,995,0,0,0,0,0,0,0,0,-0.15,0.212,0.868,-0.58,3.908,0.069,0,0,0,0,9,960
1,39,137,0,0,0,0,0,0,0,0,-0.31,0.064,0.912,0.092,-1.924,0.313,0,0,0,0,9,972
1,39,284,0,0,0,0,0,0,0,0,-0.18,0.124,0.809,-2.321,-3.122,0.214,0,0,0,0,8,990
1,39,428,0,0,0,0,0,0,0,0,-0.19,0.138,0.912,3.351,-1.397,0.298,0,0,0,0,8,993
1,39,571,0,0,0,0,0,0,0,0,-0.24,0.109,0.927,-0.153,2.298,-0.221,0,0,0,0,7,996
1,39,715,0,0,0,0,0,0,0,0,-0.23,0.154,0.866,1.328,-5.763,1.267,0,0,0,0,7,996
1,39,863,0,0,0,0,0,0,0,0,-0.21,0.083,0.872,-2.198,-0.008,-0.122,0,0,0,0,6,996
1,40,6,0,0,0,0,0,0,0,0,-0.2,0.063,0.903,1.42,-0.779,0.519,0,0,0,0,6,988
1,40,149,0,0,0,0,0,0,0,0,-0.2,0.132,0.882,0.427,-2.992,0.412,0,0,0,0,6,984
1,40,292,0,0,0,0,0,0,0,0,-0.19,0.095,0.852,-1.267,-2.313,0.443,0,0,0,0,5,964
1,40,435,0,0,0,0,0,0,0,0,-0.18,0.153,0.83,-0.206,-3.031,0.916,0,0,0,0,5,943
1,40,583,0,0,0,0,0,0,0,0,-0.23,0.072,0.871,-0.824,-1.985,0.298,0,0,0,0,4,929
1,40,726,0,0,0,0,0,0,0,0,-0.21,0.194,0.856,0.603,-2.351,0.603,0,0,0,0,4,923
1,40,870,0,0,0,0,0,0,0,0,-0.21,0.141,0.901,-3.763,-0.397,0.351,0,0,0,0,3,905
1,41,14,0,0,0,0,0,0,0,0,-0.26,0.068,0.826,1.427,-4.053,0.916,0,0,0,0,3,898
1,41,163,0,0,0,0,0,0,0,0,-0.26,0.095,0.882,-0.893,-0.71,0.908,0,0,0,0,2,893
1,41,306,0,0,0,0,0,0,0,0,-0.26,0.129,0.845,0.718,-3.893,0.947,0,0,0,0,2,896
1,41,479,0,0,0,0,0,0,0,0,-0.24,0.133,0.857,-2.168,-1.893,0.29,0,0,0,0,1,890
1,41,622,0,0,0,0,0,0,0,0,-0.27,0.087,0.852,1.229,-3.336,0.771,0,0,0,0,0,878
1,41,769,0,0,0,0,0,0,0,0,-0.25,0.12,0.847,-2.366,-1.122,0.298,0,0,0,0,0,881
1,41,914,0,0,0,0,0,0,0,0,-0.26,0.097,0.859,-1.527,-3.481,0.626,0,0,0,0,0,870
1,42,57,0,0,0,0,0,0,0,0,-0.22,0.135,0.889,-2.038,-0.84,0.489,0,0,0,0,0,875
1,42,202,0,0,0,0,0,0,0,0,-0.33,0.143,0.769,-0.183,-1.618,0.13,0,0,0,0,0,866
1,42,347,0,0,0,0,0,0,0,0,-0.28,0.144,0.809,-1.611,-1.771,0.443,0,0,0,0,0,860
1,42,490,0,0,0,0,0,0,0,0,-0.31,0.151,0.84,-1.038,-2.008,0.489,0,0,0,0,0,856
1,42,635,0,0,0,0,0,0,0,0,-0.29,0.16,0.841,0.679,-2.74,0.802,0,0,0,0,0,854
1,42,777,0,0,0,0,0,0,0,0,-0.32,0.122,0.918,1.992,0.344,0.863,0,0,0,0,0,854
1,42,922,0,0,0,0,0,0,0,0,-0.31,0.117,0.817,0.443,-2.802,0.74,0,0,0,0,0,852
1,43,69,0,0,0,0,0,0,0,0,-0.31,0.132,0.826,-2.168,-1.298,0.237,0,0,0,0,0,849
1,43,212,0,0,0,0,0,0,0,0,-0.3,0.148,0.82,-0.344,-2.313,0.656,0,0,0,0,0,834
1,43,354,0,0,0,0,0,0,0,0,-0.31,0.151,0.821,-1.344,-2.641,0.626,0,0,0,0,0,831
1,43,496,0,0,0,0,0,0,0,0,-0.33,0.174,0.821,-1.008,-4.015,0.718,0,0,0,0,0,828
1,43,644,0,0,0,0,0,0,0,0,-0.29,0.145,0.804,-2.893,-3.321,0.565,0,0,0,0,0,817
1,43,785,0,0,0,0,0,0,0,0,-0.3,0.166,0.791,-3.634,-4.725,0.206,0,0,0,0,0,803
1,43,928,0,0,0,0,0,0,0,0,-0.31,0.156,0.788,-2.458,-3.16,0.527,0,0,0,0,0,799
1,44,71,0,0,0,0,0,0,0,0,-0.28,0.135,0.811,-0.702,-1.786,0.42,0,0,0,0,0,797
1,44,217,0,0,0,0,0,0,0,0,-0.3,0.166,0.837,0.588,-0.893,0.695,0,0,0,0,0,788
1,44,358,0,0,0,0,0,0,0,0,-0.27,0.132,0.87,-0.321,-0.427,0.58,0,0,0,0,0,780
1,44,503,0,0,0,0,0,0,0,0,-0.28,0.146,0.83,-2.275,-2.534,0.389,0,0,0,0,0,768
1,44,647,0,0,0,0,0,0,0,0,-0.29,0.12,0.852,-0.214,-1.176,0.611,0,0,0,0,0,760
1,44,790,0,0,0,0,0,0,0,0,-0.29,0.116,0.83,0.122,-0.237,0.435,0,0,0,0,0,761
1,44,938,0,0,0,0,0,0,0,0,-0.31,0.169,0.855,0.878,-0.794,0.634,0,0,0,0,0,756
1,45,83,0,0,0,0,0,0,0,0,-0.32,0.163,0.87,2.634,-0.992,0.809,0,0,0,0,0,752
1,45,227,0,0,0,0,0,0,0,0,-0.33,0.166,0.842,1.115,-1.656,0.489,0,0,0,0,0,749
1,45,369,0,0,0,0,0,0,0,0,-0.32,0.147,0.845,0.176,-2.168,0.985,0,0,0,0,0,746
1,45,517,0,0,0,0,0,0,0,0,-0.31,0.176,0.827,-2.511,-2.908,0.29,0,0,0,0,0,745
1,45,660,0,0,0,0,0,0,0,0,-0.31,0.158,0.846,-1.489,-2.954,0.557,0,0,0,0,0,746
1,45,802,0,0,0,0,0,0,0,0,-0.31,0.163,0.833,-2.534,-2.458,0.321,0,0,0,0,0,736
1,45,946,0,0,0,0,0,0,0,0,-0.28,0.118,0.807,-2.076,-2.55,0.481,0,0,0,0,0,733
1,46,91,0,0,0,0,0,0,0,0,-0.3,0.143,0.839,-0.26,-1.641,0.542,0,0,0,0,0,724
1,46,234,0,0,0,0,0,0,0,0,-0.3,0.156,0.839,-0.046,-2.031,0.466,0,0,0,0,0,710
1,46,379,0,0,0,0,0,0,0,0,-0.3,0.178,0.838,-1.74,-3.115,0.55,0,0,0,0,0,696
